PaperID,CatID,CatID2,CatID3,CatID4,CatID_gen,Authors,Title,Location,PublicationType,PublishedDateMonth,PublishedDateYear,PDFLink,LocalPDFLink,PSLink,Abstract,RegisterDate,sortOrder,ProjectLink,OtherAuthors
424,6,5,NULL,NULL,NULL,"A. Kuijper, A. Schwarzkopf, T. Kalbe, C. Bajaj, S. Roth, M. Goesele",3D anisotropic diffusion on GPUs by closed-form local tensor computations,"Numerical Mathematics Theory Methods and Applications,  6(1):72–94,  2013 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/aniso-diff-num-math-2013.pdf""> pdf</a>)",Journal Publications,2,2013,NULL,NULL,NULL,NULL,8/24/2018 11:19,1000,NULL,NULL
425,2,3,8,NULL,NULL,"A. Abdoli, G. Dulikravich, C. Bajaj, D. Stowe, M. Salik Jahania",Human Heart Preservation Analysis using Convective Cooling,"International Journal for Numerical Methods in Heat and Fluid Flow, Vol 25, Iss 6, pp. 1426-1443",Journal Publications,6,2015,http://www.emeraldinsight.com/doi/abs/10.1108/HFF-08-2014-0251,http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/Manuscript_IJNMHFF_r1_Abdoli.pdf,NULL,NULL,7/26/2017 18:13,1000,NULL,NULL
426,3,1,6,NULL,NULL,"J. Edwards, E. Daniel, V. Pascucci, C. Bajaj",Approximating the Generalized Voronoi Diagram of Closely Spaced Objects,"Eurographics 2015, Guest Editors: O. Sorkine-Hornung and M. Wimmer, Computer Graphics Forum, 2015, 34(2): 299-309. DOI:10.111/cgf.12561 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/Eurographics-GVD-paper-final-2015.pdf"">pdf</a>)",Journal Publications,5,2015,NULL,http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/Eurographics-GVD-paper-final-2015.pdf,NULL,NULL,3/3/2016 14:18,1000,NULL,NULL
427,6,3,NULL,NULL,12,"C. Bajaj, A. Bhowmick, E. Chattopadhyay, D. Zuckerman",On Low Discrepancy Samplings in Product Spaces of Motion Groups,arXiv:1411.7753v1,arXiv,11,2014,http://arxiv.org/pdf/1411.7753v1.pdf,NULL,NULL,NULL,8/24/2018 11:18,950,NULL,NULL
429,2,8,NULL,NULL,NULL,"M. Rasheed, R. Bettadapura, C. Bajaj","Computational Refinement and Validation Protocol for Proteins with Large Variable
Regions Applied to Model HIV Env Spike in CD4 and 17b Bound State","Structure, 2015, 23,(6): pp.1138-1149.  (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/gp120.pdf"">manuscript</a>) and  (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/gp120supp.pdf"">supplement</a>)",Journal Publications,6,2015,NULL,NULL,NULL,NULL,8/24/2018 8:50,1000,NULL,NULL
430,2,8,6,NULL,NULL,"R. Bettadapura, M. Rasheed, A. Vollrath, C. Bajaj",PF2fit: Polar Fast Fourier Matched Alignment of Atomistic Structures with 3D Electron Microscopy Maps,"PLOS Computational Biology, 2015. (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/fitting-PLOS.pdf"">manuscript</a>) DOI <a href=http://dx.doi.org/10.1371/journal.pcbi.1004289>10.1371/journal.pcbi.1004289</a>",Journal Publications,10,2015,http://www.ploscompbiol.org/article/fetchObject.action?uri=info:doi/10.1371/journal.pcbi.1004289&representation=PDF,NULL,NULL,NULL,8/24/2018 8:51,1000,NULL,NULL
431,5,6,2,4,11,"Amedee des Georges, Yaser Hashem, Sarah N. Buss, Fabrice Jossinet, Qin Zhang, Hstau Y. Liao, Jie Fu, Amy Jobe, Robert A. Grassucci, Robert Langlois, Chandrajit Bajaj, Eric Westhof, Susan Madison",Ch. 5: High-resolution Cryo-EM Structure of the Trypanosoma brucei Ribosome: A Case Study,"Computational Methods for Three-Dimensional Microscopy Reconstruction; Part of the series Applied and Numerical Harmonic Analysis <a href=""http://dx.doi.org/10.1007/978-1-4614-9521-5_5"">doi:10.1007/978-1-4614-9521-5_5</a>",Book Chapters,10,2013,http://www.researchgate.net/profile/Amedee_Des_Georges2/publication/264346496_High-resolution_Cryo-EM_Structure_of_the_Trypanosoma_brucei_Ribosome_A_Case_Study/links/53d931780cf2a19eee83c157.pdf,NULL,NULL,NULL,12/14/2015 17:49,800,NULL,NULL
503,2,3,4,6,NULL,"Q. Zhang , D. Cha, C. Bajaj",Quality Partitioned Meshing of Multi-material Objects,"Proc. Of 24th Intl. Meshing Roundtable (2015); Procedia Engineering (2015) Vol 124: pp. 187-199 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/MultiDomainNoGap-IMR-2015.pdf"">local pdf</a>)",Journal Publications,10,2015,http://www.sciencedirect.com/science/article/pii/S1877705815032336,http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/MultiDomainNoGap-IMR-2015.pdf,NULL,NULL,7/25/2017 16:45,1000,NULL,NULL
504,0,NULL,NULL,NULL,NULL,"A. Rushdi, S. Mitchell, C. Bajaj, M. Sbeida",Robust All Quad Meshing of Domains With Connected Regions,"Proc. Of 24th Intl. Meshing Roundtable, (2015); Procedia Engineering (2015) Vol 124: pp. 96-108, doi: 10.1016/j.proeng.2015.10.125, (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/allquad_paper.pdf"">local pdf</a>)",Journal Publications,10,2015,http://www.sciencedirect.com/science/article/pii/S1877705815032269,NULL,NULL,NULL,7/25/2017 16:45,1000,NULL,NULL
505,0,NULL,NULL,NULL,NULL,"M. Rasheed, C. Bajaj",Highly Symmetric and Congruently Tiled Meshes for Shells and Domes,"Proc. Of 24th Intl. Meshing Roundtable, (2015); Procedia Engineering, Volume 124 (2015), pp. 213-225
 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2015/journal/almost-regular-tiling.pdf"">local pdf</a>)",Journal Publications,10,2015,http://www.sciencedirect.com/science/article/pii/S187770581503235X,NULL,NULL,NULL,2/22/2018 10:28,1000,NULL,NULL
506,0,NULL,NULL,NULL,NULL,"D. Cha, J. Jahan, Q. Zhang, A. Rand, R. Chowdhury, C. Bajaj",Accelerated Molecular Mechanical and Solvation Energetics on Multicore CPUs and Many-Core GPUs,"In <em>Proceedings of the 6th ACM Conference on Bioinformatics, Computational Biology and Health Informatics</em> (BCB '15). ACM, New York, NY, USA, 222-231.
",Conference Presentations & Publications,9,2015,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347088,NULL,NULL,NULL,7/18/2020 9:53,900,NULL,NULL
507,2,6,8,NULL,NULL,"T. Bartol, D. Keller, J. Kinney, C. Bajaj, K. Harris, T. Sejnowski, M. Kennedy",Computational reconstitution of spine calcium transients from individual proteins,"Frontiers in Synaptic Neuroscience, Volume 7, Issue 17 (Oct 2015), pp. 1-24",Journal Publications,10,2015,http://journal.frontiersin.org/article/10.3389/fnsyn.2015.00017/pdf,NULL,NULL,NULL,8/24/2018 8:52,1000,NULL,NULL
508,3,6,NULL,NULL,NULL,"M.Bucero, C. Bajaj and B. Mourrain",On the construction of general cubature formula by  flat extensions,"Linear Algebra and its Applications, Special Issue, August 1, 2016, Vol 502, pp. 104-125(<a href=""http://arxiv.org/pdf/1506.00085v3.pdf"">arXiv version</a>)",Journal Publications,10,2015,http://ac.els-cdn.com/S002437951500590X/1-s2.0-S002437951500590X-main.pdf?_tid=0b105924-84ce-11e5-a524-00000aab0f6c&acdnat=1446845798_3eec498e458725f992998ff11eb89ebe,NULL,NULL,NULL,7/26/2017 18:12,1000,NULL,NULL
509,6,NULL,NULL,NULL,12,"M. Rasheed, C. Bajaj",Characterization and Construction of a Family of Highly Symmetric Spherical Polyhedra with Application in Modeling Self-Assembling Structures,arXiv:1507.08374,arXiv,7,2015,http://arxiv.org/pdf/1507.08374v1.pdf,NULL,NULL,NULL,12/14/2015 17:46,950,NULL,NULL
510,6,2,4,NULL,12,"M. Rasheed, N. Clement, A. Bhowmick, C. Bajaj",Quantifying and Visualizing Uncertainties in Molecular Models,arXiv:1508.03882,arXiv,8,2015,http://arxiv.org/pdf/1508.03882v1,NULL,NULL,NULL,12/14/2015 17:46,950,NULL,NULL
511,6,NULL,NULL,NULL,12,"A. Gillette, A. Rand, C. Bajaj",Construction of Scalar and Vector Finite Element Families on Polygonal and Polyhedral Meshes,arXiv:1405.6978,arXiv,5,2014,http://arxiv.org/pdf/1405.6978v1,NULL,NULL,NULL,12/14/2015 17:46,950,NULL,NULL
512,6,NULL,NULL,NULL,12,"A. Rand, A. Gillette, C. Bajaj",Interpolation Error Estimates for Mean Value Coordinates over Convex Polygons,arXiv:1111.5588,arXiv,9,2012,http://arxiv.org/pdf/1111.5588v2,NULL,NULL,NULL,12/14/2015 17:46,950,NULL,NULL
513,6,NULL,NULL,NULL,12,"A. Rand, A. Gillette, C. Bajaj",Quadratic Serendipity Finite Elements on Polygons Using Generalized Barycentric Coordinates,arXiv:1109.3259,arXiv,7,2012,http://arxiv.org/pdf/1109.3259v2,NULL,NULL,NULL,12/14/2015 17:46,950,NULL,NULL
514,3,2,6,NULL,12,"C. Bajaj, A. Favata, P. Podio-Guidugli",On a Nanoscopically-Informed Shell Theory of Single-Wall Carbon Nanotubes,arXiv:1111.4574,arXiv,11,2011,http://arxiv.org/pdf/1111.4574v1,NULL,NULL,NULL,12/15/2015 10:25,950,NULL,NULL
515,6,3,8,NULL,12,"A. Gillette, C. Bajaj",Dual Formulations of Mixed Finite Element Methods with Applications,arXiv:1012.3929,arXiv,4,2011,http://arxiv.org/pdf/1012.3929v4,NULL,NULL,NULL,12/15/2015 10:25,950,NULL,NULL
516,2,4,7,NULL,12,"C.Bajaj, A. Gillette, S. Goswami, B. J. Kwon, J. Rivera",Complementary Space for Enhanced Uncertainty and Dynamics Visualization,arXiv:0910.4084,arXiv,10,2009,http://arxiv.org/pdf/0910.4084v1,NULL,NULL,NULL,12/15/2015 9:43,950,NULL,NULL
517,1,NULL,NULL,NULL,12,"C. Bajaj, A. Gillette, Q. Zhang",Stable Mesh Decimation,arXiv:0910.1402,arXiv,10,2009,http://arxiv.org/pdf/0910.1402v1,NULL,NULL,NULL,12/14/2015 17:42,950,NULL,NULL
518,6,3,8,NULL,12,"A. Gillette, A. Rand, C. Bajaj",Error Estimates for Generalized Barycentric Interpolation,arXiv:1010.5005,arXiv,4,2011,http://arxiv.org/pdf/1010.5005v6,NULL,NULL,NULL,12/15/2015 9:43,950,NULL,NULL
519,2,NULL,NULL,NULL,NULL,"M. Rasheed, R. Bettadapura, C. Bajaj","X-ray, Cryo-EM, and computationally predicted protein structures used in integrative modeling of HIV Env glycoprotein gp120 in complex with CD4 and 17b","Data in Brief, Volume 6 (March 2016), pp. 833-839",Journal Publications,1,2016,http://www.sciencedirect.com/science/article/pii/S2352340916000032,NULL,NULL,"We present the data used for an integrative approach to computational modeling of proteins with large variable domains, specifically applied in this context to model HIV Env glycoprotein gp120 in its CD4 and 17b bound state. The initial data involved X-ray structure PDBID:1GC1 and electron microscopy image EMD:5020. Other existing X-ray structures were used as controls to validate and hierarchically refine partial and complete computational models. A summary of the experiment protocol and data was published (Rasheed et al., 2015) along with detailed analysis of the final model (PDBID:3J70) and its implications.",8/24/2018 8:49,1000,NULL,NULL
520,6,0,0,NULL,NULL,"A. Gillette, A. Rand, C. Bajaj",Construction of Scalar and Vector Finite Element Families on Polygonal and Polyhedral Meshes,"J. Comput. Methods Appl. Math., DOI: 10.1515/cmam-2016-0019",Journal Publications,5,2016,http://arxiv.org/abs/1405.6978,http://cvcweb.ices.utexas.edu/cvc/papers/2016/journal/cmam-polyVec.pdf,NULL,NULL,8/24/2018 8:49,1000,NULL,NULL
521,6,NULL,NULL,NULL,NULL,"M. Ebeida, A. Rushdi, M. Awad, A. Mahmoud, D-M. Yan, S. English, J. Owens, C. Bajaj, S. Mitchell",Disk Density Tuning of a Maximal Random Packing,"Eurographics Symposium on Geometry Processing 2016,  <b>Computer Graphics Forum</b>",Journal Publications,5,2016,http://cvcweb.ices.utexas.edu/cvc/papers/2016/journal/SGP16_DiskTuning.pdf,NULL,NULL,NULL,6/16/2016 17:39,1000,NULL,NULL
522,1,NULL,NULL,NULL,NULL,"M. Awad, A. Rushdi, M. Awad,  M. A. Abas,  S. Mitchell, A. Mahmoud, C. Bajaj, M. Ebeida",All-Hex Meshing of Multiple-Region Domains without Cleanup,"(25 th IMR), Procedia Engineering, Volume 163, 2016, pp. 251-261",Journal Publications,11,2016,http://cvcweb.ices.utexas.edu/cvc/papers/2016/journal/allhex_IMR16-final.pdf,NULL,NULL,NULL,7/26/2017 18:22,1000,NULL,NULL
524,8,NULL,NULL,NULL,NULL,"M. Rasheed, N. Clement, A. Bhowmick, C. Bajaj",Statistical Framework for Uncertainty Quantification in Computational Molecular Modeling,"Proc. Of the 7th ACM Conference on Bioinformatics, Computational Biology and Health Informatics, Seattle, WA, Oct . 2016 (ACM-BCB 2016)",Conference Presentations & Publications,10,2016,http://cvcweb.ices.utexas.edu/cvc/papers/2016/conference/UQ-ACM_BCB-final.pdf,NULL,NULL,NULL,8/24/2018 11:15,900,NULL,NULL
526,3,6,11,NULL,11,C. Bajaj,Splines and Geometric Modeling,"Handbook of Discrete and Computational Geometry, 3rd Edition
J.E. Goodman and J. O'Rourke, editors,
CRC Press LLC, Boca Raton, FL, 1997. pp. 1479-1502",Book Chapters,NULL,2017,http://cvcweb.ices.utexas.edu/cvc/papers/2017/book/chap57-fin-idx.pdf,NULL,NULL,NULL,2/22/2018 10:26,800,NULL,NULL
528,2,3,10,7,NULL,"T. Simões, D. Lopes, S. Dias, F. Fernandes, J. Pereira, J. Jorge, C. Bajaj, and A. Gomes",Geometric Detection Algorithms for Cavities on Protein Surfaces in Molecular Graphics: A Survey,"Computer Graphics Forum, Volume 36, Issue 8, pp. 643-683",Journal Publications,0,2017,http://cvcweb.ices.utexas.edu/cvc/papers/2017/journal/2017-survey.pdf,NULL,NULL,NULL,1/11/2018 9:51,1000,NULL,NULL
529,2,NULL,NULL,NULL,NULL,"N. Clement, M. Rasheed and C. Bajaj","Uncertainty Quantified Computational Analysis of the Energetics of Viral Capsid
Assembly","Journal of Computational Biology, Volume 25, Issue 1, 25(1): 51-71",Journal Publications,1,2018,https://arxiv.org/pdf/1610.00638.pdf,NULL,NULL,NULL,2/19/2018 10:40,1000,NULL,NULL
542,6,NULL,NULL,NULL,NULL,"J. Cao, Y. Xiao, Z. Chen, W. Wang, C. Bajaj",Functional Data Approximation on Bounded Domains using Polygonal Finite Elements,"Computer Aided Geometric Design, Volume 63, Pages 149-163, 2018",Journal Publications,NULL,2018,https://www.sciencedirect.com/science/article/pii/S0167839618300633?via%3Dihub,NULL,NULL,NULL,3/18/2019 14:17,1000,NULL,NULL
533,6,NULL,NULL,NULL,NULL,"A. Abdelkader, C. Bajaj, M. Ebeida, S. Mitchell",A Seed Placement Strategy for Conforming Voronoi Meshing,"Canadian Conference on Computational Geometry (CCCG) 2017, Ottawa, Ontario, Canada, July 2017",Conference Presentations & Publications,7,2017,http://cvcweb.ices.utexas.edu/cvc/papers/2017/conference/CCCG17_conforming_voronoi_mesh.pdf,NULL,NULL,NULL,5/25/2018 9:06,900,NULL,NULL
535,2,8,NULL,NULL,NULL,"M. Rasheed, N. Clement, A. Bhowmick, C. Bajaj",Statistical Framework for Uncertainty Quantification in Computational Molecular Modeling,"IEEE/ACM Transactions on Computational Biology and Bioinformatics, Volume 15, Issue 4 pgs 146-155
DOI: 10.1109/TCBB.2017.2771240",Journal Publications,5,2017,https://cvcweb.ices.utexas.edu/cvc/papers/2017/conference/bajaj-UQ-TCBB.pdf,https://cvcweb.ices.utexas.edu/cvc/papers/2017/conference/bajaj-UQ-TCBB.pdf,NULL,NULL,8/24/2018 8:47,1000,NULL,NULL
536,13,NULL,NULL,NULL,NULL,"X. Huang, Z. Liang, C. Bajaj, Q. Huang",Translation Synchronization via Truncated Least Squares,"Advances in Neural Information Processing Systems 30 (NIPS 2017), Long Beach, California, December 2017",Conference Presentations & Publications,12,2017,https://papers.nips.cc/paper/6744-translation-synchronization-via-truncated-least-squares,NULL,NULL,NULL,8/24/2018 8:48,900,NULL,NULL
537,5,NULL,NULL,NULL,NULL,"S. Gupta, C. Bajaj",Efficient Clustering-based Noise Covariance Estimation for Maximum Noise Fraction,"National Conference on Computer Vision, Pattern Recognition, Image Processing and Graphics (NCVPRIPG), Mandi, India, December 2017
DOI: 10.1007/978-981-13-0020-2_21",Conference Presentations & Publications,12,2017,https://cvcweb.ices.utexas.edu/cvc/papers/2017/conference/efficient-clustering-based.pdf,efficient-clustering-based.pdf,NULL,NULL,3/4/2019 7:56,900,NULL,NULL
538,12,NULL,NULL,NULL,NULL,"J. Wu, S. Gupta, C. Bajaj",Higher Order Mutual Information Approximation for Feature Selection,arXiv:1612.00554,arXiv,12,2016,https://arxiv.org/pdf/1612.00554,NULL,NULL,NULL,8/24/2018 8:49,950,NULL,NULL
561,2,NULL,NULL,NULL,NULL,"Chandrajit Bajaj, Yi Wang, Tianming Wang",SketchyCoreSVD: SketchySVD from Random Subsampling of the Data Matrix,"http://arxiv.org/abs/1907.13634, Proc. of IEEE Big Data Conference, Los Angeles, CA, 2019, DOI: 10.1109/BigData47090.2019.9006345",Technical Reports,0,2019,http://arxiv.org/abs/1907.13634,,NULL,NULL,9/18/2020 9:50,1000,NULL,NULL
1002,5,NULL,NULL,NULL,12,"S. Gupta, C. Bajaj",A Streaming model for Generalized Rayleigh with extensions to Minimum Noise Fraction,"Proc. Of IEEE Big Data Conferencee 2019, DOI: 10.1109/BigData47090.2019.9006512",Conference Presentations & Publications,0,2019,https://utexas.app.box.com/file/561181357948,NULL,,NULL,9/18/2020 10:02,0,NULL,NULL
541,3,NULL,NULL,NULL,NULL,"C. Bajaj, G. Xu, Q. Zhang",Smooth Surface Constructions via a Higher-Order Level-Set Method,Computer-Aided Design and Computer Graphics 23(6): 1026-1036,Journal Publications,10,2007,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.90.7884&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.90.7884&rep=rep1&type=pdf,NULL,NULL,3/18/2019 11:15,1000,NULL,NULL
543,6,NULL,NULL,NULL,NULL,"C. Bajaj, T. Gao, Q. Huang, Z. He, Z. Liang",SMAC: Simultaneous Mapping and Clustering Using Spectral Decompositions,"International Conference on Machine Learning 2018, Stockholm, Sweden, July 2018 (ICML 2018)",Conference Presentations & Publications,NULL,2018,https://cvcweb.ices.utexas.edu/cvc/papers/2018/conference/2018_ICML_SMAC-main.pdf,https://cvcweb.ices.utexas.edu/cvc/papers/2018/conference/2018_ICML_SMAC-main.pdf,https://cvcweb.ices.utexas.edu/cvc/papers/2018/conference/2018_ICML_SMAC-supplement.pdf,NULL,8/27/2018 14:20,900,NULL,NULL
545,1,NULL,NULL,NULL,NULL,"A. Abdelkader, C. Bajaj, M. Ebeida, A. Mahmoud, S. Mitchell, J. Owens, A. Rushdi",VoroCrust Illustrated: Theory and Challenges,NULL,Multimedia,6,2018,http://www.cs.umd.edu/~akader/files/MME18_VC.pdf,NULL,https://www.youtube.com/watch?v=PqvTZnekZlY,NULL,6/11/2018 8:45,975,NULL,NULL
548,6,NULL,NULL,NULL,NULL,"J. Wu, D. Li, Y. Yang, C. Bajaj , X. Ji",Dynamic Filtering with Large Sampling Field for ConvNets,"Ferrari V., Hebert M., Sminchisescu C., Weiss Y. (eds) Computer Vision – ECCV 2018. Lecture Notes in Computer Science, vol 11214. Springer, 
https://doi//.org/10.1007/978-3-030-01249-612
",Conference Presentations & Publications,NULL,2018,"https://arxiv.org/pdf/1803.07624.pdf
",,https://static-content.springer.com/esm/chp%3A10.1007%2F978-3-030-01249-6_12/MediaObjects/474197_1_En_12_MOESM1_ESM.pdf,NULL,7/31/2020 14:23,900,NULL,NULL
551,6,NULL,NULL,NULL,NULL,C. Bajaj,A Mathematical Primer for Computational Data Sciences (frequently updated),NULL,Book,2,2018,http://www.cs.utexas.edu/~bajaj/math-ds.pdf,NULL,NULL,NULL,7/10/2018 8:25,800,NULL,NULL
550,2,NULL,NULL,NULL,NULL,C. Bajaj,Molecular Modeling: A Computational Science Perspective,,Book,1,2013,https://utexas.instructure.com/courses/1214168/files/folder/Lectures?preview=44740852,NULL,NULL,NULL,7/9/2018 11:19,800,NULL,NULL
553,2,NULL,NULL,NULL,NULL,C. Bajaj,Multi-scale Bio-Modeling and Visualization,NULL,Book,8,2014,https://utexas.instructure.com/courses/1201660/files/folder/Course%20Material%20References?preview=42750476,NULL,NULL,NULL,7/9/2018 11:23,800,NULL,NULL
555,5,NULL,NULL,NULL,NULL,"C. L. Bajaj, T. Wang",Blind Hyperspectral-Multispectral Image Fusion via Graph Laplacian Regularization,Arxiv:1902.08224,arXiv,2,2019,https://arxiv.org/abs/1902.08224,http://arxiv.org/abs/1902.08224,NULL,NULL,2/25/2019 11:02,950,NULL,NULL
556,5,NULL,NULL,NULL,NULL,"A. Abdelkader, C. L. Bajaj, M. S. Ebeida, A. H. Mahmoud, S. A. Mitchell, J. D. Owens, A. A. Rushdi",VoroCrust: Voronoi Meshing Without Clipping,"ACM Transaction on Graphics, May 2020, Article No.:23
",Journal Publications,5,2020,"https://doi.org/10.1145/3337680
",NULL,NULL,NULL,5/28/2021 13:13,1000,NULL,NULL
1001,5,NULL,NULL,NULL,12,"C. Bajaj, Y. Wang, T. Wang",SketchyCoreSVD: SketchySVD from Random Subsampling of the Data Matrix,"Proc. Of IEEE Big Data Conferencee 2019, DOI: 10.1109/BigData47090.2019.9006345",Conference Presentations & Publications,0,2019,https://arxiv.org/pdf/1907.13634.pdf,NULL,NULL,NULL,9/18/2020 9:51,0,NULL,NULL
558,2,NULL,NULL,NULL,NULL,"S. Gupta, S. Mittal, A. Kajdacsy-Balla, R. Bhargava, C. L. Bajaj","A Fully Automated, Faster Noise Reduction Approach to Increasing the Analytical Capability of Chemical Imaging for Digital Histopathology","Plos One  https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0205219
DOI: 10.1101/425835, ",Journal Publications,0,2019,https://www.biorxiv.org/content/biorxiv/early/2018/09/24/425835.full.pdf,https://www.biorxiv.org/content/biorxiv/early/2018/09/24/425835.full.pdf,NULL,NULL,11/11/2019 11:30,1000,NULL,NULL
559,2,NULL,NULL,NULL,NULL,"C. L. Bajaj, G.-L. Xu, Q. Zhang",Higher-Order Level-Set Method and Its Application in Biomolecular Surfaces Construction,"Journal of Computer Science and Technology, 23(6):1026-1036, 2008",Journal Publications,11,2008,https://link.springer.com/content/pdf/10.1007%2Fs11390-008-9184-1.pdf,https://link.springer.com/content/pdf/10.1007%2Fs11390-008-9184-1.pdf,NULL,NULL,3/25/2019 7:51,1000,NULL,NULL
